Gender,agegroup,Year,expected_deaths_black,hypothetical_excess,expected_rate_black
Female,80-84 years,2013,4973.8815451857045,1395.1184548142965,1714.61718215077
Female,80-84 years,2014,5023.981473016375,1131.0185269836259,1697.2566343305118
Female,80-84 years,2015,5217.381128817449,1119.6188711825507,1720.9764776878023
Female,80-84 years,2016,5118.65148780066,1437.348512199339,1636.4550824359746
Female,80-84 years,2017,5262.489739116156,1163.5102608838447,1636.7331020751656
Female,80-84 years,2018,5289.0431287571655,1329.9568712428347,1603.435163952005
Female,80-84 years,2019,5411.922011453114,1311.0779885468871,1583.0350751610592
Female,80-84 years,2020,5564.616423976919,1827.3835760230816,1581.1848548070818
Female,80-84 years,2021,5723.411530977564,1422.5884690224348,1671.9428638551433
Female,80-84 years,2022,5871.947535218019,1217.0524647819814,1639.6271532774738
Female,80-84 years,2023,5862.797277020096,1094.202722979904,1587.324056796948
Male,20-24 years,2000,56.520151298992275,86.4798487010077,4.3855750735964785
Male,20-24 years,2001,61.99094915703805,102.00905084296197,4.577095759959631
Male,20-24 years,2002,60.78712349829278,83.21287650170723,4.351221033611912
Male,20-24 years,2003,67.8726754659665,111.1273245340335,4.756802580918628
Male,20-24 years,2004,71.11890215716726,86.88109784283273,4.8861541592495366
Male,20-24 years,2005,74.24031868856889,99.75968131143112,5.059724025991555
Male,20-24 years,2006,79.61051483036094,65.38948516963907,5.377003434503168
Male,20-24 years,2007,65.05246073768008,125.94753926231992,4.376225497776321
Male,20-24 years,2008,67.2098949970766,134.7901050029234,4.486773643356454
Male,20-24 years,2009,67.8885427387839,111.11145726121609,4.458713016567925
Male,20-24 years,2010,77.09203568318277,72.90796431681723,4.972919346085971
Male,20-24 years,2011,74.16335919936492,88.8366408006351,4.48340466996327
Male,20-24 years,2012,74.07468289704809,79.92531710295191,4.263619922172305
Male,20-24 years,2013,74.6084330986897,86.39156690131028,4.158406980579185
Male,20-24 years,2014,79.31559425098662,75.68440574901337,4.342795128866771
Male,20-24 years,2015,81.82919070988677,89.17080929011323,4.506906143832851
Male,20-24 years,2016,78.36140878691506,81.63859121308495,4.418814970632837
Male,20-24 years,2017,64.5850989174566,87.4149010825434,3.7261544032396525
Male,20-24 years,2018,67.56433529339466,86.43566470660532,3.994514415830568
Male,20-24 years,2019,62.84174074611129,66.15825925388869,3.7848718181885213
Male,20-24 years,2020,59.9758265171492,74.02417348285081,3.6296520796999006
Male,20-24 years,2021,61.036811796144974,92.96318820385504,3.7159562996873765
Male,20-24 years,2022,54.8891291102888,101.11087088971121,3.194123575397049
Male,20-24 years,2023,58.108938413635315,93.89106158636467,3.5730212850220786
Male,25-29 years,2000,86.45769613285319,151.5423038671468,7.10270660364372
Male,25-29 years,2001,93.63219576984264,164.36780423015736,7.959437468905761
Male,25-29 years,2002,90.89965048899427,173.10034951100573,7.826575716943291
Male,25-29 years,2003,89.09430514802771,172.9056948519723,7.703487987759034
Male,25-29 years,2004,100.78935291473998,177.21064708526004,8.511485631950828
Male,25-29 years,2005,106.61313448629458,186.38686551370543,8.743819962346711
Male,25-29 years,2006,110.76793245422066,191.23206754577936,8.783890411782437
Male,25-29 years,2007,106.97049672416175,180.02950327583827,8.25986180792314
Male,25-29 years,2008,111.72096590113955,181.27903409886048,8.422414185986552
Male,25-29 years,2009,110.27151734620102,138.72848265379898,8.221364468731437
Male,25-29 years,2010,110.09942870757571,161.90057129242427,8.202046179590411
Male,25-29 years,2011,114.00787394715061,135.99212605284936,8.331716357329256
Male,25-29 years,2012,124.53445485599634,120.46554514400363,8.89169801266601
Male,25-29 years,2013,117.69703116791082,155.3029688320892,8.158809738128932
